# bicep3, run11 optical efficiency results, 20191228
BODY 
GCP,     MCE,     TILE,    MODULE, DET_COL, DET_ROW, MCE_COL, MCE_ROW, POL,    TYPE,   RGL,     RNTI,             PSAT_LN2,          PSAT_AMBIENT,      DPDT                 
200,     2,       2,       P12,    3,       5,       9,       2,       B,      L,      1,       77.4984477893661, 170.970473167305,  152.29509633918,   0.10040525176411     
201,     2,       2,       P12,    3,       3,       9,       3,       A,      L,      1,       71.763526993863,  179.383615878669,  161.45109068565,   0.0964114257689165   
202,     2,       2,       P12,    3,       3,       9,       4,       B,      L,      1,       73.2845772468651, 173.664903789541,  154.921554391709,  0.100770695687267    
203,     2,       2,       P12,    3,       1,       9,       5,       A,      L,      1,       76.9575919683737, 184.258907648664,  167.732242153555,  0.0888530402962858   
204,     2,       2,       P12,    3,       1,       9,       6,       B,      L,      1,       76.2735912958934, 189.876881339421,  172.08335283256,   0.095664131757316    
205,     2,       2,       P12,    2,       7,       9,       7,       A,      L,      1,       88.4100220226459, 169.09743907578,   151.195786910624,  0.0962454417481544   
206,     2,       2,       P12,    2,       7,       9,       8,       B,      L,      1,       86.6187754204947, 168.537890728809,  151.84587828728,   0.0897420023738122   
207,     2,       2,       P12,    2,       5,       9,       9,       A,      L,      1,       76.5669016309978, 185.798074558612,  168.655237791672,  0.0921657890695698   
208,     2,       2,       P12,    2,       5,       9,       10,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
209,     2,       2,       P12,    2,       3,       9,       11,      A,      L,      1,       70.5642854260292, 180.244509343871,  169.321083282577,  0.0587280971037313   
210,     2,       2,       P12,    2,       3,       9,       12,      B,      L,      1,       70.6620994622576, 186.769490269767,  171.411908007391,  0.0825676465719146   
211,     2,       2,       P12,    2,       1,       9,       13,      A,      L,      1,       71.9425282749601, 207.457066758991,  196.546982005654,  0.0586563696415959   
212,     2,       2,       P12,    2,       1,       9,       14,      B,      L,      1,       73.8410888752296, 187.625204602657,  173.267829160912,  0.0771901905470142   
213,     2,       2,       P12,    1,       7,       9,       15,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
214,     2,       2,       P12,    1,       7,       9,       16,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
215,     2,       2,       P12,    1,       5,       9,       17,      A,      L,      1,       78.7114866626212, 188.446200882219,  178.034223357394,  0.0559783737893813   
216,     2,       2,       P12,    1,       5,       9,       18,      B,      L,      1,       77.7382523551274, 184.581331049329,  169.568919593603,  0.0807118895469152   
217,     2,       2,       P12,    1,       3,       9,       19,      A,      L,      1,       69.4835637521933, 211.99555096672,   211.91313310247,   0.000443106797042289 
218,     2,       2,       P12,    1,       3,       9,       20,      B,      L,      1,       69.6316499787654, NaN,               NaN,               NaN                  
219,     2,       2,       P12,    1,       1,       9,       21,      A,      D,      1,       74.8472624270386, 102.380721700882,  99.8641078918761,  0.0135301817688483   
220,     2,       2,       P12,    NaN,     NaN,     10,      0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
221,     2,       2,       P12,    6,       1,       10,      1,       A,      L,      1,       79.4805256003773, 186.26941938436,   168.77095862159,   0.0940777460363959   
222,     2,       2,       P12,    6,       1,       10,      2,       B,      L,      1,       79.8212789206898, 183.931355766294,  166.611480171183,  0.0931176107264032   
223,     2,       2,       P12,    5,       7,       10,      3,       A,      L,      1,       84.0158942263587, 256.738400191954,  235.637234251711,  0.113447128710987    
224,     2,       2,       P12,    5,       7,       10,      4,       B,      L,      1,       84.1906004392697, 171.816297406513,  153.08692641374,   0.100695542971898    
225,     2,       2,       P12,    5,       5,       10,      5,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
226,     2,       2,       P12,    5,       5,       10,      6,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
227,     2,       2,       P12,    5,       3,       10,      7,       A,      L,      1,       74.8877661002148, 174.387852235472,  155.751366613828,  0.100196159256154    
228,     2,       2,       P12,    5,       3,       10,      8,       B,      L,      1,       78.2415702112955, 175.868694078868,  157.560303774262,  0.0984322059387457   
229,     2,       2,       P12,    5,       1,       10,      9,       A,      L,      1,       77.5680661300295, 185.563304211812,  168.641249895557,  0.090978786646535    
230,     2,       2,       P12,    5,       1,       10,      10,      B,      L,      1,       78.1985539119495, 171.564403670739,  154.051986208403,  0.0941527820555702   
231,     2,       2,       P12,    4,       7,       10,      11,      A,      L,      1,       84.9093885373705, 162.127735848109,  143.667576790316,  0.0992481669773793   
232,     2,       2,       P12,    4,       7,       10,      12,      B,      L,      1,       84.40628174198,   242.032176866278,  220.299829570988,  0.116840576856399    
233,     2,       2,       P12,    4,       5,       10,      13,      A,      L,      1,       77.8168553869794, 169.949378497735,  151.996829463179,  0.096519080830946    
234,     2,       2,       P12,    4,       5,       10,      14,      B,      L,      1,       77.9777913585926, 171.007500563754,  152.676073356667,  0.0985560602531559   
235,     2,       2,       P12,    4,       3,       10,      15,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
236,     2,       2,       P12,    4,       3,       10,      16,      B,      L,      1,       74.8937808391785, 164.910513420358,  146.642379043685,  0.0982157762186744   
237,     2,       2,       P12,    4,       1,       10,      17,      A,      L,      1,       78.2263613762385, 184.641350175003,  167.710465515178,  0.0910262616119625   
238,     2,       2,       P12,    4,       1,       10,      18,      B,      L,      1,       74.3589798413098, 252.304628316321,  267.29754191105,   NaN                  
239,     2,       2,       P12,    3,       7,       10,      19,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
240,     2,       2,       P12,    3,       7,       10,      20,      B,      L,      1,       80.8934998345941, 179.236603061127,  159.166980538124,  0.10790119636023     
241,     2,       2,       P12,    NaN,     NaN,     10,      21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
242,     2,       2,       P12,    8,       7,       11,      0,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
243,     2,       2,       P12,    8,       7,       11,      1,       B,      L,      1,       115.066448131415, 169.542765238648,  151.694252425342,  0.0959597463080984   
244,     2,       2,       P12,    8,       5,       11,      2,       A,      L,      1,       85.088950103906,  222.01501503302,   159.055971672823,  NaN                  
245,     2,       2,       P12,    8,       5,       11,      3,       B,      L,      1,       88.9392504004947, 165.155108240854,  146.081038839406,  0.102548760222839    
