# bicep3, run08 optical efficiency results, 20161114
BODY 
GCP,     MCE,     TILE,    MODULE, DET_COL, DET_ROW, MCE_COL, MCE_ROW, POL,    TYPE,   RGL,     RNTI,             PSAT_LN2,          PSAT_AMBIENT,      DPDT                 
295,     3,       16,      P19,    4,       8,       13,      9,       A,      L,      1,       82.0270380394567, 125.764739355162,  108.796086513927,  0.0883784002147691   
296,     3,       16,      P19,    4,       8,       13,      10,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
297,     3,       16,      P19,    5,       2,       13,      11,      A,      L,      1,       66.0901475887294, 148.662792372969,  130.945192364802,  0.0922791667092044   
298,     3,       16,      P19,    5,       2,       13,      12,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
299,     3,       16,      P19,    5,       4,       13,      13,      A,      L,      1,       66.4715509743113, 212.594159405526,  125.050380804755,  NaN                  
300,     3,       16,      P19,    5,       4,       13,      14,      B,      L,      1,       66.6704407321468, 141.443002255036,  123.632601118084,  0.0927625059216261   
301,     3,       16,      P19,    5,       6,       13,      15,      A,      L,      1,       69.6722453744861, 142.660249335792,  125.915173347083,  0.0872139374411929   
302,     3,       16,      P19,    5,       6,       13,      16,      B,      L,      1,       70.0421868868702, 141.133508725093,  124.082272678807,  0.0888085210744064   
303,     3,       16,      P19,    5,       8,       13,      17,      A,      L,      1,       81.486814206989,  132.819569350453,  115.226757180483,  0.0916292300519279   
304,     3,       16,      P19,    5,       8,       13,      18,      B,      L,      1,       81.8383941661977, 138.119327928734,  121.161507328383,  0.0883219822934917   
305,     3,       16,      P19,    6,       2,       13,      19,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
306,     3,       16,      P19,    6,       2,       13,      20,      B,      L,      1,       69.5396864361978, 140.143634099055,  122.914109195037,  0.0897371088750916   
307,     3,       16,      P19,    NaN,     NaN,     13,      21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
308,     3,       16,      P19,    1,       2,       14,      0,       A,      L,      1,       132.592124891236, -8.46280792194952, NaN,               NaN                  
309,     3,       16,      P19,    1,       2,       14,      1,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
310,     3,       16,      P19,    1,       4,       14,      2,       A,      L,      1,       85.3350041236262, NaN,               129.96475490788,   NaN                  
311,     3,       16,      P19,    1,       4,       14,      3,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
312,     3,       16,      P19,    1,       6,       14,      4,       A,      L,      1,       103.929521321646, 134.700209995863,  113.005184021414,  0.112994926950253    
313,     3,       16,      P19,    1,       6,       14,      5,       B,      L,      1,       87.3036215190887, 139.737972254742,  121.554557835381,  0.0947052834341749   
314,     3,       16,      P19,    1,       8,       14,      6,       B,      D,      1,       150.390799430045, -2257.93769844482, 127.557771462113,  NaN                  
315,     3,       16,      P19,    2,       2,       14,      7,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
316,     3,       16,      P19,    2,       2,       14,      8,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
317,     3,       16,      P19,    2,       4,       14,      9,       A,      L,      1,       72.5573568155883, 146.208451515562,  129.634368216526,  0.0863233505158155   
318,     3,       16,      P19,    2,       4,       14,      10,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
319,     3,       16,      P19,    2,       6,       14,      11,      A,      L,      1,       78.3201108573363, 138.458000397252,  122.062275988362,  0.0853943979629712   
320,     3,       16,      P19,    2,       6,       14,      12,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
321,     3,       16,      P19,    2,       8,       14,      13,      A,      L,      1,       105.080900682427, 126.2687013099,    9.80139805698147,  NaN                  
322,     3,       16,      P19,    2,       8,       14,      14,      B,      L,      1,       95.0554910240729, NaN,               NaN,               NaN                  
323,     3,       16,      P19,    3,       2,       14,      15,      A,      L,      1,       70.8003601189534, 145.370321071539,  128.806719301293,  0.0862687592200331   
324,     3,       16,      P19,    3,       2,       14,      16,      B,      L,      1,       69.6666996293373, 147.535253659149,  130.402324089313,  0.0892340081762294   
325,     3,       16,      P19,    3,       4,       14,      17,      A,      L,      1,       67.393998154884,  145.131358746887,  128.753736161778,  0.0853001176307773   
326,     3,       16,      P19,    3,       4,       14,      18,      B,      L,      1,       66.7229842681305, 143.729331003601,  126.832279554829,  0.0880054762956887   
327,     3,       16,      P19,    3,       6,       14,      19,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
328,     3,       16,      P19,    3,       6,       14,      20,      B,      L,      1,       70.8770888462176, 142.206621402623,  125.236044127803,  0.0883884233063516   
329,     3,       16,      P19,    NaN,     NaN,     14,      21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
