Date_________JDUT, , ,R.A._(a-app), DEC_(a-app),
************************************************
$$SOE
2459565.586111111, , ,   264.92196,   -23.35551,
2459565.586805556, , ,   264.92272,   -23.35553,
2459565.587500000, , ,   264.92349,   -23.35556,
2459565.588194444, , ,   264.92426,   -23.35558,
2459565.588888889, , ,   264.92503,   -23.35561,
2459565.589583333, , ,   264.92580,   -23.35563,
2459565.590277778, , ,   264.92657,   -23.35566,
2459565.590972222, , ,   264.92734,   -23.35568,
2459565.591666667, , ,   264.92811,   -23.35571,
2459565.592361111, , ,   264.92888,   -23.35573,
2459565.593055556, , ,   264.92965,   -23.35576,
2459565.593750000, , ,   264.93041,   -23.35578,
2459565.594444444, , ,   264.93118,   -23.35581,
2459565.595138889, , ,   264.93195,   -23.35583,
2459565.595833333, , ,   264.93272,   -23.35586,
2459565.596527778, , ,   264.93349,   -23.35588,
2459565.597222222, , ,   264.93426,   -23.35591,
2459565.597916667, , ,   264.93503,   -23.35593,
2459565.598611111, , ,   264.93580,   -23.35595,
2459565.599305556, , ,   264.93657,   -23.35598,
2459565.600000000, , ,   264.93734,   -23.35600,
2459565.600694444, , ,   264.93810,   -23.35603,
2459565.601388889, , ,   264.93887,   -23.35605,
2459565.602083333, , ,   264.93964,   -23.35608,
2459565.602777778, , ,   264.94041,   -23.35610,
2459565.603472222, , ,   264.94118,   -23.35613,
2459565.604166667, , ,   264.94195,   -23.35615,
2459565.604861111, , ,   264.94272,   -23.35618,
2459565.605555556, , ,   264.94349,   -23.35620,
2459565.606250000, , ,   264.94426,   -23.35623,
2459565.606944445, , ,   264.94503,   -23.35625,
2459565.607638889, , ,   264.94580,   -23.35628,
2459565.608333333, , ,   264.94656,   -23.35630,
2459565.609027778, , ,   264.94733,   -23.35633,
2459565.609722222, , ,   264.94810,   -23.35635,
2459565.610416667, , ,   264.94887,   -23.35638,
2459565.611111111, , ,   264.94964,   -23.35640,
2459565.611805555, , ,   264.95041,   -23.35642,
2459565.612500000, , ,   264.95118,   -23.35645,
2459565.613194444, , ,   264.95195,   -23.35647,
2459565.613888889, , ,   264.95272,   -23.35650,
2459565.614583333, , ,   264.95349,   -23.35652,
2459565.615277778, , ,   264.95425,   -23.35655,
2459565.615972222, , ,   264.95502,   -23.35657,
2459565.616666667, , ,   264.95579,   -23.35660,
2459565.617361111, , ,   264.95656,   -23.35662,
2459565.618055556, , ,   264.95733,   -23.35665,
2459565.618750000, , ,   264.95810,   -23.35667,
2459565.619444444, , ,   264.95887,   -23.35670,
2459565.620138889, , ,   264.95964,   -23.35672,
2459565.620833333, , ,   264.96041,   -23.35675,
2459565.621527778, , ,   264.96118,   -23.35677,
2459565.622222222, , ,   264.96195,   -23.35679,
2459565.622916667, , ,   264.96271,   -23.35682,
2459565.623611111, , ,   264.96348,   -23.35684,
2459565.624305556, , ,   264.96425,   -23.35687,
2459565.625000000, , ,   264.96502,   -23.35689,
2459565.625694444, , ,   264.96579,   -23.35692,
2459565.626388889, , ,   264.96656,   -23.35694,
2459565.627083333, , ,   264.96733,   -23.35697,
2459565.627777778, , ,   264.96810,   -23.35699,
2459565.628472222, , ,   264.96887,   -23.35702,
2459565.629166667, , ,   264.96964,   -23.35704,
2459565.629861111, , ,   264.97040,   -23.35707,
2459565.630555556, , ,   264.97117,   -23.35709,
2459565.631250000, , ,   264.97194,   -23.35711,
2459565.631944444, , ,   264.97271,   -23.35714,
2459565.632638889, , ,   264.97348,   -23.35716,
2459565.633333333, , ,   264.97425,   -23.35719,
2459565.634027778, , ,   264.97502,   -23.35721,
2459565.634722222, , ,   264.97579,   -23.35724,
2459565.635416667, , ,   264.97656,   -23.35726,
2459565.636111111, , ,   264.97733,   -23.35729,
2459565.636805556, , ,   264.97810,   -23.35731,
2459565.637500000, , ,   264.97886,   -23.35734,
2459565.638194445, , ,   264.97963,   -23.35736,
2459565.638888889, , ,   264.98040,   -23.35739,
2459565.639583333, , ,   264.98117,   -23.35741,
2459565.640277778, , ,   264.98194,   -23.35743,
2459565.640972222, , ,   264.98271,   -23.35746,
2459565.641666667, , ,   264.98348,   -23.35748,
2459565.642361111, , ,   264.98425,   -23.35751,
2459565.643055555, , ,   264.98502,   -23.35753,
2459565.643750000, , ,   264.98579,   -23.35756,
2459565.644444444, , ,   264.98655,   -23.35758,
2459565.645138889, , ,   264.98732,   -23.35761,
2459565.645833333, , ,   264.98809,   -23.35763,
2459565.646527778, , ,   264.98886,   -23.35765,
2459565.647222222, , ,   264.98963,   -23.35768,
2459565.647916667, , ,   264.99040,   -23.35770,
2459565.648611111, , ,   264.99117,   -23.35773,
2459565.649305556, , ,   264.99194,   -23.35775,
2459565.650000000, , ,   264.99271,   -23.35778,
2459565.650694444, , ,   264.99348,   -23.35780,
2459565.651388889, , ,   264.99425,   -23.35783,
2459565.652083333, , ,   264.99501,   -23.35785,
2459565.652777778, , ,   264.99578,   -23.35788,
2459565.653472222, , ,   264.99655,   -23.35790,
2459565.654166667, , ,   264.99732,   -23.35792,
2459565.654861111, , ,   264.99809,   -23.35795,
2459565.655555556, , ,   264.99886,   -23.35797,
2459565.656250000, , ,   264.99963,   -23.35800,
2459565.656944444, , ,   265.00040,   -23.35802,
2459565.657638889, , ,   265.00117,   -23.35805,
2459565.658333333, , ,   265.00194,   -23.35807,
2459565.659027778, , ,   265.00270,   -23.35810,
2459565.659722222, , ,   265.00347,   -23.35812,
2459565.660416667, , ,   265.00424,   -23.35814,
2459565.661111111, , ,   265.00501,   -23.35817,
2459565.661805556, , ,   265.00578,   -23.35819,
2459565.662500000, , ,   265.00655,   -23.35822,
2459565.663194444, , ,   265.00732,   -23.35824,
2459565.663888889, , ,   265.00809,   -23.35827,
2459565.664583333, , ,   265.00886,   -23.35829,
2459565.665277778, , ,   265.00963,   -23.35832,
2459565.665972222, , ,   265.01040,   -23.35834,
2459565.666666667, , ,   265.01116,   -23.35836,
2459565.667361111, , ,   265.01193,   -23.35839,
2459565.668055556, , ,   265.01270,   -23.35841,
2459565.668750000, , ,   265.01347,   -23.35844,
2459565.669444445, , ,   265.01424,   -23.35846,
2459565.670138889, , ,   265.01501,   -23.35849,
2459565.670833333, , ,   265.01578,   -23.35851,
2459565.671527778, , ,   265.01655,   -23.35853,
2459565.672222222, , ,   265.01732,   -23.35856,
2459565.672916667, , ,   265.01809,   -23.35858,
2459565.673611111, , ,   265.01886,   -23.35861,
2459565.674305555, , ,   265.01962,   -23.35863,
2459565.675000000, , ,   265.02039,   -23.35866,
2459565.675694444, , ,   265.02116,   -23.35868,
2459565.676388889, , ,   265.02193,   -23.35871,
2459565.677083333, , ,   265.02270,   -23.35873,
2459565.677777778, , ,   265.02347,   -23.35875,
2459565.678472222, , ,   265.02424,   -23.35878,
2459565.679166667, , ,   265.02501,   -23.35880,
2459565.679861111, , ,   265.02578,   -23.35883,
2459565.680555556, , ,   265.02655,   -23.35885,
2459565.681250000, , ,   265.02732,   -23.35888,
2459565.681944444, , ,   265.02808,   -23.35890,
2459565.682638889, , ,   265.02885,   -23.35892,
2459565.683333333, , ,   265.02962,   -23.35895,
2459565.684027778, , ,   265.03039,   -23.35897,
2459565.684722222, , ,   265.03116,   -23.35900,
2459565.685416667, , ,   265.03193,   -23.35902,
2459565.686111111, , ,   265.03270,   -23.35905,
2459565.686805556, , ,   265.03347,   -23.35907,
2459565.687500000, , ,   265.03424,   -23.35909,
2459565.688194444, , ,   265.03501,   -23.35912,
2459565.688888889, , ,   265.03578,   -23.35914,
2459565.689583333, , ,   265.03654,   -23.35917,
2459565.690277778, , ,   265.03731,   -23.35919,
2459565.690972222, , ,   265.03808,   -23.35922,
2459565.691666667, , ,   265.03885,   -23.35924,
2459565.692361111, , ,   265.03962,   -23.35926,
2459565.693055556, , ,   265.04039,   -23.35929,
2459565.693750000, , ,   265.04116,   -23.35931,
2459565.694444444, , ,   265.04193,   -23.35934,
2459565.695138889, , ,   265.04270,   -23.35936,
2459565.695833333, , ,   265.04347,   -23.35939,
2459565.696527778, , ,   265.04424,   -23.35941,
2459565.697222222, , ,   265.04500,   -23.35943,
2459565.697916667, , ,   265.04577,   -23.35946,
2459565.698611111, , ,   265.04654,   -23.35948,
2459565.699305556, , ,   265.04731,   -23.35951,
2459565.700000000, , ,   265.04808,   -23.35953,
2459565.700694445, , ,   265.04885,   -23.35956,
2459565.701388889, , ,   265.04962,   -23.35958,
2459565.702083333, , ,   265.05039,   -23.35960,
2459565.702777778, , ,   265.05116,   -23.35963,
2459565.703472222, , ,   265.05193,   -23.35965,
2459565.704166667, , ,   265.05269,   -23.35968,
2459565.704861111, , ,   265.05346,   -23.35970,
2459565.705555555, , ,   265.05423,   -23.35972,
2459565.706250000, , ,   265.05500,   -23.35975,
2459565.706944444, , ,   265.05577,   -23.35977,
2459565.707638889, , ,   265.05654,   -23.35980,
2459565.708333333, , ,   265.05731,   -23.35982,
2459565.709027778, , ,   265.05808,   -23.35985,
2459565.709722222, , ,   265.05885,   -23.35987,
2459565.710416667, , ,   265.05962,   -23.35989,
2459565.711111111, , ,   265.06039,   -23.35992,
2459565.711805556, , ,   265.06115,   -23.35994,
2459565.712500000, , ,   265.06192,   -23.35997,
2459565.713194444, , ,   265.06269,   -23.35999,
2459565.713888889, , ,   265.06346,   -23.36001,
2459565.714583333, , ,   265.06423,   -23.36004,
2459565.715277778, , ,   265.06500,   -23.36006,
2459565.715972222, , ,   265.06577,   -23.36009,
2459565.716666667, , ,   265.06654,   -23.36011,
2459565.717361111, , ,   265.06731,   -23.36014,
2459565.718055556, , ,   265.06808,   -23.36016,
2459565.718750000, , ,   265.06885,   -23.36018,
2459565.719444444, , ,   265.06962,   -23.36021,
2459565.720138889, , ,   265.07038,   -23.36023,
2459565.720833333, , ,   265.07115,   -23.36026,
2459565.721527778, , ,   265.07192,   -23.36028,
2459565.722222222, , ,   265.07269,   -23.36030,
2459565.722916667, , ,   265.07346,   -23.36033,
2459565.723611111, , ,   265.07423,   -23.36035,
2459565.724305556, , ,   265.07500,   -23.36038,
2459565.725000000, , ,   265.07577,   -23.36040,
2459565.725694444, , ,   265.07654,   -23.36042,
2459565.726388889, , ,   265.07731,   -23.36045,
2459565.727083333, , ,   265.07808,   -23.36047,
2459565.727777778, , ,   265.07884,   -23.36050,
2459565.728472222, , ,   265.07961,   -23.36052,
2459565.729166667, , ,   265.08038,   -23.36055,
2459565.729861111, , ,   265.08115,   -23.36057,
2459565.730555556, , ,   265.08192,   -23.36059,
2459565.731250000, , ,   265.08269,   -23.36062,
2459565.731944445, , ,   265.08346,   -23.36064,
2459565.732638889, , ,   265.08423,   -23.36067,
2459565.733333333, , ,   265.08500,   -23.36069,
2459565.734027778, , ,   265.08577,   -23.36071,
2459565.734722222, , ,   265.08654,   -23.36074,
2459565.735416667, , ,   265.08730,   -23.36076,
2459565.736111111, , ,   265.08807,   -23.36079,
2459565.736805555, , ,   265.08884,   -23.36081,
2459565.737500000, , ,   265.08961,   -23.36083,
2459565.738194444, , ,   265.09038,   -23.36086,
2459565.738888889, , ,   265.09115,   -23.36088,
2459565.739583333, , ,   265.09192,   -23.36091,
2459565.740277778, , ,   265.09269,   -23.36093,
2459565.740972222, , ,   265.09346,   -23.36095,
2459565.741666667, , ,   265.09423,   -23.36098,
2459565.742361111, , ,   265.09500,   -23.36100,
2459565.743055556, , ,   265.09576,   -23.36103,
2459565.743750000, , ,   265.09653,   -23.36105,
2459565.744444444, , ,   265.09730,   -23.36107,
2459565.745138889, , ,   265.09807,   -23.36110,
2459565.745833333, , ,   265.09884,   -23.36112,
2459565.746527778, , ,   265.09961,   -23.36115,
2459565.747222222, , ,   265.10038,   -23.36117,
2459565.747916667, , ,   265.10115,   -23.36119,
2459565.748611111, , ,   265.10192,   -23.36122,
2459565.749305556, , ,   265.10269,   -23.36124,
2459565.750000000, , ,   265.10346,   -23.36127,
2459565.750694444, , ,   265.10422,   -23.36129,
2459565.751388889, , ,   265.10499,   -23.36131,
2459565.752083333, , ,   265.10576,   -23.36134,
2459565.752777778, , ,   265.10653,   -23.36136,
2459565.753472222, , ,   265.10730,   -23.36139,
2459565.754166667, , ,   265.10807,   -23.36141,
2459565.754861111, , ,   265.10884,   -23.36143,
2459565.755555556, , ,   265.10961,   -23.36146,
2459565.756250000, , ,   265.11038,   -23.36148,
2459565.756944444, , ,   265.11115,   -23.36150,
2459565.757638889, , ,   265.11192,   -23.36153,
2459565.758333333, , ,   265.11268,   -23.36155,
2459565.759027778, , ,   265.11345,   -23.36158,
2459565.759722222, , ,   265.11422,   -23.36160,
2459565.760416667, , ,   265.11499,   -23.36162,
2459565.761111111, , ,   265.11576,   -23.36165,
2459565.761805556, , ,   265.11653,   -23.36167,
2459565.762500000, , ,   265.11730,   -23.36170,
2459565.763194445, , ,   265.11807,   -23.36172,
2459565.763888889, , ,   265.11884,   -23.36174,
2459565.764583333, , ,   265.11961,   -23.36177,
2459565.765277778, , ,   265.12038,   -23.36179,
2459565.765972222, , ,   265.12115,   -23.36182,
2459565.766666667, , ,   265.12191,   -23.36184,
2459565.767361111, , ,   265.12268,   -23.36186,
2459565.768055555, , ,   265.12345,   -23.36189,
2459565.768750000, , ,   265.12422,   -23.36191,
2459565.769444444, , ,   265.12499,   -23.36193,
2459565.770138889, , ,   265.12576,   -23.36196,
2459565.770833333, , ,   265.12653,   -23.36198,
2459565.771527778, , ,   265.12730,   -23.36201,
2459565.772222222, , ,   265.12807,   -23.36203,
2459565.772916667, , ,   265.12884,   -23.36205,
2459565.773611111, , ,   265.12961,   -23.36208,
2459565.774305556, , ,   265.13037,   -23.36210,
2459565.775000000, , ,   265.13114,   -23.36213,
2459565.775694444, , ,   265.13191,   -23.36215,
2459565.776388889, , ,   265.13268,   -23.36217,
2459565.777083333, , ,   265.13345,   -23.36220,
2459565.777777778, , ,   265.13422,   -23.36222,
2459565.778472222, , ,   265.13499,   -23.36224,
2459565.779166667, , ,   265.13576,   -23.36227,
2459565.779861111, , ,   265.13653,   -23.36229,
2459565.780555556, , ,   265.13730,   -23.36232,
2459565.781250000, , ,   265.13807,   -23.36234,
2459565.781944444, , ,   265.13884,   -23.36236,
2459565.782638889, , ,   265.13960,   -23.36239,
2459565.783333333, , ,   265.14037,   -23.36241,
2459565.784027778, , ,   265.14114,   -23.36243,
2459565.784722222, , ,   265.14191,   -23.36246,
2459565.785416667, , ,   265.14268,   -23.36248,
2459565.786111111, , ,   265.14345,   -23.36251,
2459565.786805556, , ,   265.14422,   -23.36253,
2459565.787500000, , ,   265.14499,   -23.36255,
2459565.788194444, , ,   265.14576,   -23.36258,
2459565.788888889, , ,   265.14653,   -23.36260,
2459565.789583333, , ,   265.14730,   -23.36262,
2459565.790277778, , ,   265.14806,   -23.36265,
2459565.790972222, , ,   265.14883,   -23.36267,
2459565.791666667, , ,   265.14960,   -23.36270,
2459565.792361111, , ,   265.15037,   -23.36272,
2459565.793055556, , ,   265.15114,   -23.36274,
2459565.793750000, , ,   265.15191,   -23.36277,
2459565.794444445, , ,   265.15268,   -23.36279,
2459565.795138889, , ,   265.15345,   -23.36281,
2459565.795833333, , ,   265.15422,   -23.36284,
2459565.796527778, , ,   265.15499,   -23.36286,
2459565.797222222, , ,   265.15576,   -23.36289,
2459565.797916667, , ,   265.15653,   -23.36291,
2459565.798611111, , ,   265.15729,   -23.36293,
2459565.799305555, , ,   265.15806,   -23.36296,
2459565.800000000, , ,   265.15883,   -23.36298,
2459565.800694444, , ,   265.15960,   -23.36300,
2459565.801388889, , ,   265.16037,   -23.36303,
2459565.802083333, , ,   265.16114,   -23.36305,
2459565.802777778, , ,   265.16191,   -23.36308,
2459565.803472222, , ,   265.16268,   -23.36310,
2459565.804166667, , ,   265.16345,   -23.36312,
2459565.804861111, , ,   265.16422,   -23.36315,
2459565.805555556, , ,   265.16499,   -23.36317,
2459565.806250000, , ,   265.16575,   -23.36319,
2459565.806944444, , ,   265.16652,   -23.36322,
2459565.807638889, , ,   265.16729,   -23.36324,
2459565.808333333, , ,   265.16806,   -23.36326,
2459565.809027778, , ,   265.16883,   -23.36329,
2459565.809722222, , ,   265.16960,   -23.36331,
2459565.810416667, , ,   265.17037,   -23.36334,
2459565.811111111, , ,   265.17114,   -23.36336,
2459565.811805556, , ,   265.17191,   -23.36338,
2459565.812500000, , ,   265.17268,   -23.36341,
2459565.813194444, , ,   265.17345,   -23.36343,
2459565.813888889, , ,   265.17422,   -23.36345,
2459565.814583333, , ,   265.17498,   -23.36348,
2459565.815277778, , ,   265.17575,   -23.36350,
2459565.815972222, , ,   265.17652,   -23.36352,
2459565.816666667, , ,   265.17729,   -23.36355,
2459565.817361111, , ,   265.17806,   -23.36357,
2459565.818055556, , ,   265.17883,   -23.36359,
2459565.818750000, , ,   265.17960,   -23.36362,
2459565.819444444, , ,   265.18037,   -23.36364,
2459565.820138889, , ,   265.18114,   -23.36367,
2459565.820833333, , ,   265.18191,   -23.36369,
2459565.821527778, , ,   265.18268,   -23.36371,
2459565.822222222, , ,   265.18345,   -23.36374,
2459565.822916667, , ,   265.18421,   -23.36376,
2459565.823611111, , ,   265.18498,   -23.36378,
2459565.824305556, , ,   265.18575,   -23.36381,
2459565.825000000, , ,   265.18652,   -23.36383,
2459565.825694445, , ,   265.18729,   -23.36385,
2459565.826388889, , ,   265.18806,   -23.36388,
2459565.827083333, , ,   265.18883,   -23.36390,
2459565.827777778, , ,   265.18960,   -23.36392,
2459565.828472222, , ,   265.19037,   -23.36395,
2459565.829166667, , ,   265.19114,   -23.36397,
2459565.829861111, , ,   265.19191,   -23.36400,
2459565.830555555, , ,   265.19268,   -23.36402,
2459565.831250000, , ,   265.19344,   -23.36404,
2459565.831944444, , ,   265.19421,   -23.36407,
2459565.832638889, , ,   265.19498,   -23.36409,
2459565.833333333, , ,   265.19575,   -23.36411,
2459565.834027778, , ,   265.19652,   -23.36414,
2459565.834722222, , ,   265.19729,   -23.36416,
2459565.835416667, , ,   265.19806,   -23.36418,
2459565.836111111, , ,   265.19883,   -23.36421,
